track_id,track_id,modality,source,time_day,number_of_samples,time_start,time_stop,time_total_s,time_total,avg_frequency,number_of_samples_af,time_start_af,time_stop_af,total_avg_speed,track_distance,mean_speed,max_speed,mean_accel,max_accel
1500000312455,1500000312455,pedestrian,Smartphone,2021-12-06 00:00:00.000,29960,2021-12-06 13:34:50.000,2021-12-06 14:24:45.900,2995.9,0 days 00:49:55.900000,10.000333789512334,3,2021-12-06 13:34:50.300000,2021-12-06 14:24:36.200000,0.0015706568832146873,4.705530956422882,0.0,0.0,0.0,0.0
1500000312456,1500000312456,still,Smartphone,2021-12-06 00:00:00.000,10980,2021-12-06 14:25:01.000,2021-12-06 14:43:18.900,1097.9,0 days 00:18:17.900000,10.000910829765916,6,2021-12-06 14:25:21.400000,2021-12-06 14:43:09.500000,0.0040529480001617445,4.449731609377579,0.0013220565372266651,0.00793233922335999,4.8250238584914785e-06,2.895014315094887e-05
1500000312457,1500000312457,still,Smartphone,2021-12-06 00:00:00.000,15340,2021-12-06 16:33:58.000,2021-12-06 16:59:31.900,1533.9,0 days 00:25:33.900000,10.000651932981288,111,2021-12-06 16:33:58,2021-12-06 16:59:22.100000,0.03774622480861628,57.898934233936515,0.06467849119658084,0.21821425203657124,0.002769724886862267,0.02823944242493178
1500000312458,1500000312458,pedestrian,Smartphone,2021-12-06 00:00:00.000,2490,2021-12-06 16:59:46.000,2021-12-06 17:03:54.900,248.9,0 days 00:04:08.900000,10.004017677782242,3,2021-12-06 16:59:46,2021-12-06 17:03:45.100000,0.009109826361877635,2.2674357814713435,0.0,0.0,0.0,0.0
1500000312460,1500000312460,still,Smartphone,2021-12-06 00:00:00.000,6750,2021-12-06 17:03:57.000,2021-12-06 17:15:11.900,674.9,0 days 00:11:14.900000,10.00148170099274,3,2021-12-06 17:04:05.100000,2021-12-06 17:15:02.600000,0.009536019832781645,6.435859785144332,0.0,0.0,0.0,0.0
1500000312461,1500000312461,pedestrian,Smartphone,2021-12-06 00:00:00.000,2950,2021-12-06 17:15:18.000,2021-12-06 17:20:12.900,294.9,0 days 00:04:54.900000,10.003390979993219,8,2021-12-06 17:15:18,2021-12-06 17:20:03.500000,1.1182695798882756,329.77769910905243,0.7464359183254113,2.1010701884938734,0.011487302342968284,0.0455763598371773
1500000312462,1500000312462,pedestrian,Smartphone,2021-12-06 00:00:00.000,14410,2021-12-06 17:20:26.000,2021-12-06 17:44:26.900,1440.9,0 days 00:24:00.900000,10.000694010687765,147,2021-12-06 17:20:26,2021-12-06 17:44:18.100000,8.453231597949026,12180.261409484752,15.725865854567711,27.260735752401693,0.5542270029195436,1.5675943574652877
1500000312463,1500000312463,still,Smartphone,2021-12-06 00:00:00.000,1670,2021-12-06 17:44:32.000,2021-12-06 17:47:18.900,166.9,0 days 00:02:46.900000,10.005991611743559,25,2021-12-06 17:45:08.800000,2021-12-06 17:47:12,10.921687060408093,1822.829570382111,14.082789013302596,22.215882915774348,0.9259054295250589,1.3985495984840237
1500000312464,1500000312464,pedestrian,Smartphone,2021-12-06 00:00:00.000,1820,2021-12-06 17:47:24.000,2021-12-06 17:50:25.900,181.9,0 days 00:03:01.900000,10.005497526113249,34,2021-12-06 17:47:27.100000,2021-12-06 17:50:13.900000,17.102114395934862,3110.8746086205515,17.1832414274984,25.145948543773187,0.948095344024398,1.6251897087546374
1500000312465,1500000312465,still,Smartphone,2021-12-06 00:00:00.000,250,2021-12-06 17:50:26.000,2021-12-06 17:50:50.900,24.9,0 days 00:00:24.900000,10.040160642570282,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1500000312466,1500000312466,still,Smartphone,2021-12-06 00:00:00.000,70,2021-12-06 17:50:54.000,2021-12-06 17:51:00.900,6.9,0 days 00:00:06.900000,10.144927536231883,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1500000312467,1500000312467,pedestrian,Smartphone,2021-12-06 00:00:00.000,2470,2021-12-06 17:51:06.000,2021-12-06 17:55:12.900,246.9,0 days 00:04:06.900000,10.004050222762253,50,2021-12-06 17:51:06,2021-12-06 17:55:11.400000,18.16993732046693,4486.1575244232845,17.19506324911266,27.736554146019436,0.10204365195840519,0.4487401620152728
1500000312468,1500000312468,car,Smartphone,2021-12-06 00:00:00.000,1570,2021-12-06 17:55:18.000,2021-12-06 17:57:54.900,156.9,0 days 00:02:36.900000,10.006373486297004,32,2021-12-06 17:55:18,2021-12-06 17:57:53.200000,14.657802845972492,2299.809266533084,13.792801036067843,29.002838544432386,0.5416814601258207,1.0105808215113787
1500000312469,1500000312469,still,Smartphone,2021-12-06 00:00:00.000,980,2021-12-06 17:57:59.000,2021-12-06 17:59:36.900,97.9,0 days 00:01:37.900000,10.010214504596526,2,2021-12-06 17:59:29.600000,2021-12-06 17:59:34.700000,0.02816472898332729,2.757326967467742,0.0,0.0,0.0,0.0
1500000312470,1500000312470,car,Smartphone,2021-12-06 00:00:00.000,500,2021-12-06 17:59:42.000,2021-12-06 18:00:31.900,49.9,0 days 00:00:49.900000,10.02004008016032,9,2021-12-06 17:59:42,2021-12-06 18:00:24.900000,9.895046198432226,493.762805301768,6.896297333921417,15.773885102238813,0.43394805742277903,1.029509459029916
1500000312471,1500000312471,pedestrian,Smartphone,2021-12-06 00:00:00.000,190,2021-12-06 18:00:33.000,2021-12-06 18:00:51.900,18.9,0 days 00:00:18.900000,10.052910052910054,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1500000312472,1500000312472,still,Smartphone,2021-12-06 00:00:00.000,230,2021-12-06 18:00:54.000,2021-12-06 18:01:16.900,22.9,0 days 00:00:22.900000,10.043668122270743,2,2021-12-06 18:01:10.200000,2021-12-06 18:01:15.200000,2.4436315135799056,55.95916166097984,0.0,0.0,0.0,0.0
1500000312473,1500000312473,car,Smartphone,2021-12-06 00:00:00.000,8240,2021-12-06 18:01:20.000,2021-12-06 18:15:03.900,823.9,0 days 00:13:43.900000,10.001213739531497,155,2021-12-06 18:01:20,2021-12-06 18:14:57.200000,20.450087216575604,16848.82685773664,21.294297423388002,34.91842895736982,0.5087501451091001,2.316331899908735
1500000312475,1500000312475,pedestrian,Smartphone,2021-12-06 00:00:00.000,1900,2021-12-06 18:15:05.000,2021-12-06 18:18:14.900,189.9,0 days 00:03:09.900000,10.005265929436545,24,2021-12-06 18:15:12.300000,2021-12-06 18:17:53.100000,6.957289496081073,1321.189275305796,9.706992697896968,15.355368437961536,0.5702525481836543,1.0444103834859744
1500000312474,1500000312474,pedestrian,Smartphone,2021-12-06 00:00:00.000,8250,2021-12-06 18:18:31.000,2021-12-06 18:32:15.900,824.9,0 days 00:13:44.900000,10.001212268153715,74,2021-12-06 18:18:31,2021-12-06 18:32:09,5.4917439050277785,4530.139547257414,9.021806572082614,19.988948100125164,0.42441885451900174,1.313896659778445
1500000312512,1500000312512,pedestrian,Smartphone,2021-12-07 00:00:00.000,5290,2021-12-07 07:40:23.000,2021-12-07 07:49:11.900,528.9,0 days 00:08:48.900000,10.001890716581585,11,2021-12-07 07:40:23,2021-12-07 07:49:02.700000,0.4500569770458727,238.03513515956206,0.7337269180599096,1.7259453906999649,0.039671985353076186,0.1165078399198355
1500000312513,1500000312513,pedestrian,Smartphone,2021-12-07 00:00:00.000,6700,2021-12-07 07:49:27.000,2021-12-07 08:00:36.900,669.9,0 days 00:11:09.900000,10.00149276011345,7,2021-12-07 07:49:27,2021-12-07 08:00:27.400000,5.31875836510983,3563.0362287870753,0.7542679254631758,2.639937739121115,0.011649974440891952,0.05090914559930104
1500000312514,1500000312514,car,Smartphone,2021-12-07 00:00:00.000,580,2021-12-07 08:01:58.000,2021-12-07 08:02:55.900,57.9,0 days 00:00:57.900000,10.01727115716753,11,2021-12-07 08:01:58,2021-12-07 08:02:48.100000,6.900844580720736,399.5589012237306,4.7878029903971004,14.245519413253637,0.08808781800711844,0.7783439839296856
1500000312515,1500000312515,car,Smartphone,2021-12-07 00:00:00.000,700,2021-12-07 08:03:27.000,2021-12-07 08:04:36.900,69.9,0 days 00:01:09.900000,10.014306151645206,13,2021-12-07 08:03:27,2021-12-07 08:04:34.600000,10.74887756108914,751.3465415201309,7.437469653195393,15.509799603983193,0.1550807803339746,0.4095422494651817
1500000312516,1500000312516,car,Smartphone,2021-12-07 00:00:00.000,1300,2021-12-07 08:05:58.000,2021-12-07 08:08:07.900,129.9,0 days 00:02:09.900000,10.007698229407236,24,2021-12-07 08:05:58,2021-12-07 08:08:05.600000,19.562966851676034,2541.2293940327168,16.44016903085316,25.623132273598856,0.6608643204260244,1.479568594674168
1500000312517,1500000312517,pedestrian,Smartphone,2021-12-07 00:00:00.000,1120,2021-12-07 08:09:59.000,2021-12-07 08:11:50.900,111.9,0 days 00:01:51.900000,10.00893655049151,2,2021-12-07 08:10:07.600000,2021-12-07 08:10:53.700000,15.694960667766107,1756.2660987230274,0.0,0.0,0.0,0.0
1500000312518,1500000312518,car,Smartphone,2021-12-07 00:00:00.000,420,2021-12-07 08:12:25.000,2021-12-07 08:13:06.900,41.9,0 days 00:00:41.900000,10.023866348448689,8,2021-12-07 08:12:25,2021-12-07 08:13:05.500000,25.631974726697784,1073.9797410486372,10.021605645623229,28.48779695572614,0.12520217439713682,0.5567959094022072
1500000312519,1500000312519,pedestrian,Smartphone,2021-12-07 00:00:00.000,1510,2021-12-07 08:13:10.000,2021-12-07 08:15:40.900,150.9,0 days 00:02:30.900000,10.006626905235255,2,2021-12-07 08:14:00.200000,2021-12-07 08:15:31.300000,8.678067691022415,1309.5204145752825,0.0,0.0,0.0,0.0
1500000312520,1500000312520,pedestrian,Smartphone,2021-12-07 00:00:00.000,15090,2021-12-07 08:17:17.000,2021-12-07 08:42:25.900,1508.9,0 days 00:25:08.900000,10.000662734442308,10,2021-12-07 08:17:24.500000,2021-12-07 08:42:16.800000,0.4083538586168386,616.1651372669478,0.10894895928671806,0.39577172135286,0.0019566052332395264,0.005385916040058944
1500000312587,1500000312587,still,Smartphone,2021-12-07 00:00:00.000,8960,2021-12-07 08:45:32.000,2021-12-07 09:00:27.900,895.9,0 days 00:14:55.900000,10.001116196004018,3,2021-12-07 08:45:52.200000,2021-12-07 09:00:18.800000,0.001237301040033918,1.108498001766387,0.0,0.0,0.0,0.0
1500000312625,1500000312625,pedestrian,Smartphone,2021-12-07 00:00:00.000,26720,2021-12-07 09:17:35.000,2021-12-07 10:02:06.900,2671.9,0 days 00:44:31.900000,10.000374265503948,4,2021-12-07 09:17:35,2021-12-07 10:01:57.400000,0.0016548158698963902,4.421502522776165,0.0,0.0,0.0,0.0
1500000312700,1500000312700,still,Smartphone,2021-12-07 00:00:00.000,44250,2021-12-07 10:02:13.000,2021-12-07 11:15:57.900,4424.9,0 days 01:13:44.900000,10.00022599380777,3,2021-12-07 10:02:17.500000,2021-12-07 11:15:48.800000,0.0006350798045897965,2.81016462732939,0.0,0.0,0.0,0.0
1500000312701,1500000312701,still,Smartphone,2021-12-07 00:00:00.000,6790,2021-12-07 11:16:46.000,2021-12-07 11:28:04.900,678.9,0 days 00:11:18.900000,10.001472970982473,5,2021-12-07 11:16:55.300000,2021-12-07 11:27:55.800000,0.009008863225944866,6.116117244093969,0.0,0.0,0.0,0.0
1500000312702,1500000312702,pedestrian,Smartphone,2021-12-07 00:00:00.000,4210,2021-12-07 11:33:10.000,2021-12-07 11:40:10.900,420.9,0 days 00:07:00.900000,10.002375861249703,5,2021-12-07 11:33:10,2021-12-07 11:40:01.300000,1.3019124168373764,547.9749362468517,0.0,0.0,0.0,0.0
1500000312703,1500000312703,still,Smartphone,2021-12-07 00:00:00.000,9840,2021-12-07 11:47:00.000,2021-12-07 12:03:23.900,983.9,0 days 00:16:23.900000,10.001016363451571,2,2021-12-07 11:47:02,2021-12-07 12:03:15,0.004211110361360269,4.143311484542369,0.0,0.0,0.0,0.0
1500000312813,1500000312813,still,Smartphone,2021-12-07 00:00:00.000,520,2021-12-07 12:06:29.000,2021-12-07 12:07:20.900,51.9,0 days 00:00:51.900000,10.019267822736031,1,2021-12-07 12:06:51.100000,2021-12-07 12:06:51.100000,0.0,0.0,0.0,0.0,0.0,0.0
1500000312814,1500000312814,pedestrian,Smartphone,2021-12-07 00:00:00.000,30240,2021-12-07 12:08:15.000,2021-12-07 12:58:38.900,3023.9,0 days 00:50:23.900000,10.000330698766493,9,2021-12-07 12:08:28.100000,2021-12-07 12:58:29.600000,0.21565898123157448,652.131193346158,0.48982896370454376,1.7967166400072256,0.004942675493807391,0.012330929649825299
1500000312817,1500000312817,still,Smartphone,2021-12-07 00:00:00.000,970,2021-12-07 13:17:56.000,2021-12-07 13:19:32.900,96.9,0 days 00:01:36.900000,10.01031991744066,4,2021-12-07 13:17:56,2021-12-07 13:19:23.600000,0.041748718590196646,4.045450831390055,0.0,0.0,0.0,0.0
